URL,Title,Date,Venue
https://www.axs.com/events/555283/santana-parking-tickets,Santana Parking,"WED AUG 28, 2024 - 7:01 PM WED AUG WED - 7:01 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/513867/baltimore-orioles-at-los-angeles-dodgers-shohei-ohtani-bobblehead-give-tickets,Baltimore Orioles at Los Angeles Dodgers (Shohei Ohtani Bobblehead Giveaway),"WED AUG 28, 2024 - 7:10 PM WED AUG WED - 7:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544642/baltimore-orioles-at-los-angeles-dodgers-parking-tickets,Baltimore Orioles at Los Angeles Dodgers Parking,"WED AUG 28, 2024 - 7:11 PM WED AUG WED - 7:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/540398/twenty-one-pilots-tickets,Twenty One Pilots,"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM Intuit Dome, Inglewood, CA","Intuit Dome, Inglewood, CA"
https://www.axs.com/events/570984/jazz-is-dead-the-mizell-brothers-tickets,Jazz Is Dead: The Mizell Brothers,"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM John Anson Ford, Los Angeles, CA","John Anson Ford, Los Angeles, CA"
https://www.axs.com/events/581976/epik-high-tickets,Epik High,"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/599564/debra-digiovanni-tickets,Debra DiGiovanni,"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/600871/malik-b-21-event-tickets,Malik B (21+ Event),"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/618367/lucky-daye-tickets,Lucky Daye,"WED AUG 28, 2024 - 8:00 PM WED AUG WED - 8:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/551342/twenty-one-pilots-parking-tickets,Twenty One Pilots Parking,"WED AUG 28, 2024 - 8:01 PM WED AUG WED - 8:01 PM Intuit Dome, Inglewood, CA","Intuit Dome, Inglewood, CA"
https://www.axs.com/events/599241/talib-kweli-tickets,Talib Kweli,"WED AUG 28, 2024 - 8:30 PM WED AUG WED - 8:30 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/620700/pageant-of-the-masters-tickets,Pageant of the Masters,"WED AUG 28, 2024 - 8:30 PM WED AUG WED - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/609403/lmu-women-s-soccer-vs-pitt-tickets,LMU Women's Soccer vs Pitt,"THU AUG 29, 2024 - 1:00 PM THU AUG THU - 1:00 PM Sullivan Field, Los Angeles, CA","Sullivan Field, Los Angeles, CA"
https://www.axs.com/events/616457/2024-lmu-women-s-soccer-season-tickets,2024 LMU Women's Soccer Season,"StartingTHU AUG 29, 2024 - 1:00 PM Starting THU AUG THU - 1:00 PM Sullivan Field, Los Angeles, CA","Sullivan Field, Los Angeles, CA"
https://www.axs.com/events/553277/moenia-tickets,Moenia,"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/557751/lola-kirke-rescheduled-from-52-18-event-tickets,Lola Kirke (Rescheduled from 5/2) (18+ Event),"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/578470/graham-bonnet-band-tickets,Graham Bonnet Band,"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/598267/alien-ant-farm-tickets,Alien Ant Farm,"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/609712/youngr-tickets,Youngr,"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM The Echo, Los Angeles, CA","The Echo, Los Angeles, CA"
https://www.axs.com/events/618955/lmu-men-s-soccer-vs-cal-tickets,LMU Men's Soccer vs CAL,"THU AUG 29, 2024 - 7:00 PM THU AUG THU - 7:00 PM Sullivan Field, Los Angeles, CA","Sullivan Field, Los Angeles, CA"
https://www.axs.com/events/513824/baltimore-orioles-at-los-angeles-dodgers-tickets,Baltimore Orioles at Los Angeles Dodgers,"THU AUG 29, 2024 - 7:10 PM THU AUG THU - 7:10 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/544633/baltimore-orioles-at-los-angeles-dodgers-parking-tickets,Baltimore Orioles at Los Angeles Dodgers Parking,"THU AUG 29, 2024 - 7:11 PM THU AUG THU - 7:11 PM Dodger Stadium, Los Angeles, CA","Dodger Stadium, Los Angeles, CA"
https://www.axs.com/events/555133/tom-rush-tickets,Tom Rush,"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/557116/powerwolf-tickets,Powerwolf,"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/559125/los-angeles-philharmonic-gustavo-dudamel-and-yuncham-lim-tickets,Los Angeles Philharmonic - Gustavo Dudamel and Yuncham Lim,"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/608250/jack-botts-21-event-tickets,Jack Botts (21+ Event),"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/627289/common-and-pete-rock-tickets,Common and Pete Rock,"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM The United Theater on Broadway, Los Angeles, CA","The United Theater on Broadway, Los Angeles, CA"
https://www.axs.com/events/631791/comedy-juice-21-event-tickets,Comedy Juice (21+ Event),"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM The Stand Up Comedy Club, Bellflower, CA","The Stand Up Comedy Club, Bellflower, CA"
https://www.axs.com/events/632412/amanda-seales-tickets,Amanda Seales,"THU AUG 29, 2024 - 8:00 PM THU AUG THU - 8:00 PM The Novo, Los Angeles, CA","The Novo, Los Angeles, CA"
https://www.axs.com/events/559124/los-angeles-philharmonic-parking-tickets,Los Angeles Philharmonic Parking,"THU AUG 29, 2024 - 8:01 PM THU AUG THU - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/620678/pageant-of-the-masters-tickets,Pageant of the Masters,"THU AUG 29, 2024 - 8:30 PM THU AUG THU - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/560509/sinead-harnett-tickets,Sinéad Harnett,"THU AUG 29, 2024 - 9:00 PM THU AUG THU - 9:00 PM Fonda Theatre, Los Angeles, CA","Fonda Theatre, Los Angeles, CA"
https://www.axs.com/events/630971/zoe-osama-tickets,Zoe Osama,"THU AUG 29, 2024 - 9:00 PM THU AUG THU - 9:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/639228/nurse-john-21-event-tickets,Nurse John (21+ Event),"THU AUG 29, 2024 - 10:15 PM THU AUG THU - 10:15 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/578539/vain-tickets,Vain,"FRI AUG 30, 2024 - 6:00 PM FRI AUG FRI - 6:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/515307/seattle-mariners-at-los-angeles-angels-short-sleeve-hooded-shirt-givea-tickets,Seattle Mariners at Los Angeles Angels (Short Sleeve Hooded Shirt Giveaway),"FRI AUG 30, 2024 - 6:38 PM FRI AUG FRI - 6:38 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/557508/los-angeles-angels-parking-tickets,Los Angeles Angels Parking,"FRI AUG 30, 2024 - 6:39 PM FRI AUG FRI - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/568407/the-aristocrats-tickets,The Aristocrats,"FRI AUG 30, 2024 - 7:00 PM FRI AUG FRI - 7:00 PM The Echoplex, Los Angeles, CA","The Echoplex, Los Angeles, CA"
https://www.axs.com/events/577062/me-first-and-the-gimme-gimmes-tickets,Me First And The Gimme Gimmes,"FRI AUG 30, 2024 - 7:00 PM FRI AUG FRI - 7:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/591895/jack-botts-tickets,Jack Botts,"FRI AUG 30, 2024 - 7:00 PM FRI AUG FRI - 7:00 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/604705/have-a-nice-life-tickets,Have a Nice Life,"FRI AUG 30, 2024 - 7:00 PM FRI AUG FRI - 7:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/553318/big-time-rush-tickets,Big Time Rush,"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/557738/get-up-kids-tickets,Get Up Kids,"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/574464/big-time-rush-parking-tickets,Big Time Rush Parking,"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/607269/dl-hughley-tickets,DL Hughley,"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/609688/the-dale-crover-band-tickets,The Dale Crover Band,"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/639223/nurse-john-21-event-tickets,Nurse John (21+ Event),"FRI AUG 30, 2024 - 7:30 PM FRI AUG FRI - 7:30 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/522039/banda-ms-tickets,Banda Ms,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/531161/the-beach-boys-tickets,The Beach Boys,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/550946/ana-barbara-tickets,Ana Barbara,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM City National Grove of Anaheim, Anaheim, CA","City National Grove of Anaheim, Anaheim, CA"
https://www.axs.com/events/556408/osees-tickets,Osees,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM The Bellwether, Los Angeles, CA","The Bellwether, Los Angeles, CA"
https://www.axs.com/events/557115/eptic-tickets,Eptic,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/559111/los-angeles-philharmonic-marvel-studios-infinity-saga-concert-experien-tickets,Los Angeles Philharmonic - Marvel Studios Infinity Saga Concert Experience,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/572112/satellite-citi-tickets,Satellite Citi,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/610963/moenia-tickets,Moenia,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Belasco Theater Los Angeles, Los Angeles, CA","Belasco Theater Los Angeles, Los Angeles, CA"
https://www.axs.com/events/619075/tab-benoit-21-event-tickets,Tab Benoit (21+ Event),"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM Saint Rocke, Hermosa Beach, CA","Saint Rocke, Hermosa Beach, CA"
https://www.axs.com/events/631799/super-eeego-tickets,Super Eeego,"FRI AUG 30, 2024 - 8:00 PM FRI AUG FRI - 8:00 PM The Stand Up Comedy Club, Bellflower, CA","The Stand Up Comedy Club, Bellflower, CA"
https://www.axs.com/events/555276/banda-ms-parking-tickets,Banda Ms Parking,"FRI AUG 30, 2024 - 8:01 PM FRI AUG FRI - 8:01 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/559115/los-angeles-philharmonic-parking-tickets,Los Angeles Philharmonic Parking,"FRI AUG 30, 2024 - 8:01 PM FRI AUG FRI - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/559192/the-beach-boys-parking-tickets,The Beach Boys Parking,"FRI AUG 30, 2024 - 8:01 PM FRI AUG FRI - 8:01 PM Greek Theatre, Los Angeles, CA","Greek Theatre, Los Angeles, CA"
https://www.axs.com/events/620658/pageant-of-the-masters-tickets,Pageant of the Masters,"FRI AUG 30, 2024 - 8:30 PM FRI AUG FRI - 8:30 PM Irvine Bowl, Laguna Beach, CA","Irvine Bowl, Laguna Beach, CA"
https://www.axs.com/events/597825/bulletboys-tickets,BulletBoys,"FRI AUG 30, 2024 - 9:00 PM FRI AUG FRI - 9:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
https://www.axs.com/events/605201/the-spazmatics-tickets,The Spazmatics,"FRI AUG 30, 2024 - 9:00 PM FRI AUG FRI - 9:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/599471/nurse-john-21-event-tickets,Nurse John (21+ Event),"FRI AUG 30, 2024 - 9:45 PM FRI AUG FRI - 9:45 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/607270/dl-hughley-tickets,DL Hughley,"FRI AUG 30, 2024 - 9:45 PM FRI AUG FRI - 9:45 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/583817/hot-wheels-monster-trucks-live-glow-party-parking-tickets,Hot Wheels Monster Trucks Live Glow Party Parking,"SAT AUG 31, 2024 - 12:31 PM SAT AUG SAT - 12:31 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/510761/creed-tickets,Creed,"SAT AUG 31, 2024 - 2:00 PM SAT AUG SAT - 2:00 PM Glen Helen Amphitheater, San Bernardino, CA","Glen Helen Amphitheater, San Bernardino, CA"
https://www.axs.com/events/632969/diego-pacheco-vs-maciej-sulecki-tickets,Diego Pacheco vs. Maciej Sulecki,"SAT AUG 31, 2024 SAT AUG SAT Dignity Health Sports Park, Carson, CA","Dignity Health Sports Park, Carson, CA"
https://www.axs.com/events/547173/california-is-for-lovers-festival-hawthorne-heights-saosin-and-anberli-tickets,"California Is for Lovers Festival - Hawthorne Heights, Saosin and Anberlin","SAT AUG 31, 2024 - 3:00 PM SAT AUG SAT - 3:00 PM The Torch at LA Coliseum, Los Angeles, CA","The Torch at LA Coliseum, Los Angeles, CA"
https://www.axs.com/events/571560/fool-in-love-festival-lionel-richie-and-diana-ross-tickets,Fool In Love Festival - Lionel Richie and Diana Ross,"SAT AUG 31, 2024 - 4:59 PM SAT AUG SAT - 4:59 PM Hollywood Park Grounds, Inglewood, CA","Hollywood Park Grounds, Inglewood, CA"
https://www.axs.com/events/570391/mister-usa-2024-finals-tickets,MISTER USA 2024 FINALS,"SAT AUG 31, 2024 - 5:00 PM SAT AUG SAT - 5:00 PM Shrine Auditorium, Los Angeles, CA","Shrine Auditorium, Los Angeles, CA"
https://www.axs.com/events/533596/usa-men-s-rugby-vs-canada-tickets,USA Men's Rugby vs. Canada,"SAT AUG 31, 2024 SAT AUG SAT Dignity Health Sports Park, Carson, CA","Dignity Health Sports Park, Carson, CA"
https://www.axs.com/events/575343/the-strike-tickets,The Strike,"SAT AUG 31, 2024 - 6:00 PM SAT AUG SAT - 6:00 PM Teragram Ballroom, Los Angeles, CA","Teragram Ballroom, Los Angeles, CA"
https://www.axs.com/events/606713/avery-lynch-16-event-tickets,Avery Lynch (16+ Event),"SAT AUG 31, 2024 - 6:30 PM SAT AUG SAT - 6:30 PM The Moroccan Lounge, Los Angeles, CA","The Moroccan Lounge, Los Angeles, CA"
https://www.axs.com/events/515319/seattle-mariners-at-los-angeles-angels-tickets,Seattle Mariners at Los Angeles Angels,"SAT AUG 31, 2024 - 6:38 PM SAT AUG SAT - 6:38 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/557518/los-angeles-angels-parking-tickets,Los Angeles Angels Parking,"SAT AUG 31, 2024 - 6:39 PM SAT AUG SAT - 6:39 PM Angel Stadium of Anaheim, Anaheim, CA","Angel Stadium of Anaheim, Anaheim, CA"
https://www.axs.com/events/553257/the-struts-tickets,The Struts,"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM House of Blues Anaheim, Anaheim, CA","House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/564973/kks-priest-tickets,KK's Priest,"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Whisky a Go Go, Los Angeles, CA","Whisky a Go Go, Los Angeles, CA"
https://www.axs.com/events/591353/las-vegas-lights-fc-at-orange-county-sc-tickets,Las Vegas Lights FC at Orange County SC,"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Championship Soccer Stadium at the Orange County Great Park, Irvine, CA","Championship Soccer Stadium at the Orange County Great Park, Irvine, CA"
https://www.axs.com/events/591898/senpai-squad-tickets,Senpai Squad,"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM The Parish at House of Blues Anaheim, Anaheim, CA","The Parish at House of Blues Anaheim, Anaheim, CA"
https://www.axs.com/events/599450/nurse-john-21-event-tickets,Nurse John (21+ Event),"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Irvine Improv, Irvine, CA","Irvine Improv, Irvine, CA"
https://www.axs.com/events/607267/dl-hughley-tickets,DL Hughley,"SAT AUG 31, 2024 - 7:00 PM SAT AUG SAT - 7:00 PM Ontario Improv, Ontario, CA","Ontario Improv, Ontario, CA"
https://www.axs.com/events/523855/houston-dynamo-at-los-angeles-fc-tickets,Houston Dynamo at Los Angeles FC,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/538930/hot-wheels-monster-trucks-live-glow-party-tickets,Hot Wheels Monster Trucks Live Glow Party,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Toyota Arena, Ontario, CA","Toyota Arena, Ontario, CA"
https://www.axs.com/events/550983/counting-crows-tickets,Counting Crows,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/557758/get-up-kids-tickets,Get Up Kids,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Troubadour, West Hollywood, CA","Troubadour, West Hollywood, CA"
https://www.axs.com/events/571384/artms-tickets,ARTMS,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Orpheum Theatre - Los Angeles, Los Angeles, CA","Orpheum Theatre - Los Angeles, Los Angeles, CA"
https://www.axs.com/events/609690/ray-and-paul-holmberg-tickets,Ray and Paul Holmberg,"SAT AUG 31, 2024 - 7:30 PM SAT AUG SAT - 7:30 PM Constellation Room, Santa Ana, CA","Constellation Room, Santa Ana, CA"
https://www.axs.com/events/554309/los-angeles-fc-parking-tickets,Los Angeles FC Parking,"SAT AUG 31, 2024 - 7:31 PM SAT AUG SAT - 7:31 PM BMO Stadium, Los Angeles, CA","BMO Stadium, Los Angeles, CA"
https://www.axs.com/events/574467/counting-crows-parking-tickets,Counting Crows Parking,"SAT AUG 31, 2024 - 7:31 PM SAT AUG SAT - 7:31 PM Pacific Amphitheatre, Costa Mesa, CA","Pacific Amphitheatre, Costa Mesa, CA"
https://www.axs.com/events/547140/future-and-metro-boomin-tickets,Future and Metro Boomin,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Intuit Dome, Inglewood, CA","Intuit Dome, Inglewood, CA"
https://www.axs.com/events/554997/im-im-chang-kyun-tickets,I.M - Im Chang-kyun,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Wiltern, Los Angeles, CA","The Wiltern, Los Angeles, CA"
https://www.axs.com/events/559114/los-angeles-philharmonic-marvel-studios-infinity-saga-concert-experien-tickets,Los Angeles Philharmonic - Marvel Studios Infinity Saga Concert Experience,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/607932/liily-tickets,Liily,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Roxy, Los Angeles, CA","The Roxy, Los Angeles, CA"
https://www.axs.com/events/608283/under-the-rug-21-event-tickets,Under The Rug (21+ Event),"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM The Venice West, Los Angeles, CA","The Venice West, Los Angeles, CA"
https://www.axs.com/events/609735/mitis-tickets,Mitis,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Hollywood Palladium, Los Angeles, CA","Hollywood Palladium, Los Angeles, CA"
https://www.axs.com/events/627420/banda-ms-tickets,Banda MS,"SAT AUG 31, 2024 - 8:00 PM SAT AUG SAT - 8:00 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/555412/future-parking-tickets,Future Parking,"SAT AUG 31, 2024 - 8:01 PM SAT AUG SAT - 8:01 PM Intuit Dome, Inglewood, CA","Intuit Dome, Inglewood, CA"
https://www.axs.com/events/559108/los-angeles-philharmonic-parking-tickets,Los Angeles Philharmonic Parking,"SAT AUG 31, 2024 - 8:01 PM SAT AUG SAT - 8:01 PM Hollywood Bowl, Hollywood, CA","Hollywood Bowl, Hollywood, CA"
https://www.axs.com/events/645025/banda-ms-parking-tickets,Banda Ms Parking,"SAT AUG 31, 2024 - 8:01 PM SAT AUG SAT - 8:01 PM Kia Forum, Inglewood, CA","Kia Forum, Inglewood, CA"
https://www.axs.com/events/597821/bulletboys-tickets,BulletBoys,"SAT AUG 31, 2024 - 9:00 PM SAT AUG SAT - 9:00 PM The Canyon Agoura Hills, Agoura Hills, CA","The Canyon Agoura Hills, Agoura Hills, CA"
https://www.axs.com/events/609028/phil-collins-trib-in-the-air-tonight-tickets,Phil Collins Trib: IN THE AIR TONIGHT,"SAT AUG 31, 2024 - 9:00 PM SAT AUG SAT - 9:00 PM The Canyon Montclair, Montclair, CA","The Canyon Montclair, Montclair, CA"
